carpark_id,name,latitude,longitude
B23M,BLK 187 BEDOK NORTH STREET 4,1.3306877578836185,103.94064337056808
B24,BLK 84/89 BEDOK NORTH AVENUE 4,1.3326471603070125,103.93829462226209
B24A,BLK 84 BEDOK NORTH STREET 4,1.3312631032232785,103.93961602850973
B25,BLK 91/97 BEDOK NORTH AVENUE 4,1.3329691187717014,103.94049034285005
B26,BLK 98/100 BEDOK NORTH AVENUE 4,1.334307986772906,103.94034058725475
B27,BLK 101/106 BEDOK NORTH AVENUE 4,1.3341177469892762,103.93803813520908
B28,BLK 107/110 BEDOK NORTH ROAD,1.3325447895324392,103.93557107829271
B30,BLK 119/123 BEDOK NORTH STREET 2,1.329942834656957,103.93875343367434
B31,BLK 124/129 BEDOK NORTH STREET 2,1.328501234196721,103.93885019978502
B32,BLK 130/132 BEDOK NORTH STREET 2,1.3274106694551377,103.93675747950408
B33,BLK 131/133 BEDOK NORTH AVENUE 3,1.3272408584024267,103.93580016456131
B34,BLK 134/136 BEDOK NORTH AVENUE 3,1.3283122943595511,103.9356734308385
B35,BLK 137/140 BEDOK NORTH AVENUE 3,1.329058097203989,103.93517620266307
B40,BLK 504/508 BEDOK NORTH STREET 3,1.3325499476387692,103.93277014516458
B41,BLK 510 BEDOK NORTH STREET 3,1.332554918020816,103.93149286604523
B42,BLK 509/511 BEDOK NORTH STREET 3,1.3324517913824268,103.9308211568239
B43,BLK 519/522 553 BEDOK NORTH AVENUE 1/2,1.331105186543512,103.92760339777311
B44,BLK 528/536 BEDOK NORTH STREET 3,1.3339712514435162,103.9275087746718
B44A,BLK 523/527 BEDOK NORTH STREET 3,1.3344153931770537,103.92985412808513
B44B,BLKS 556/557 BEDOK NORTH STREET 3,1.3323014049396815,103.92291100535586
B45,BLK 537/539 BEDOK NORTH STREET 3,1.3316799840249027,103.92542899880024
B46,BLK 537 BEDOK NORTH STREET 3,1.3313212244017472,103.92418195189384
B47,BLK 540/542 BEDOK NORTH STREET 3,1.3308959153267648,103.92224783902347
B48,BLK 543/547 BEDOK NORTH STREET 3,1.3300959277312168,103.92342122843779
B48B,BLK 547C BEDOK NORTH AVENUE 1,1.3299669382159505,103.92575881889952
B49,BLK 549/551 BEDOK NORTH AVENUE 1,1.332185766541842,103.92666820717146
B50,BLK 601/605 BEDOK RESERVOIR ROAD,1.3304470907251158,103.91306656126841
B50A,BLK 606/610 BEDOK RESERVOIR ROAD,1.331512577577529,103.91273516961238
B50B,BLK 609A BEDOK RESERVOIR ROAD,1.3316370821543297,103.91195250661836
B51,BLK 611/616 BEDOK RESERVOIR ROAD,1.3321465000881845,103.91639624241292
B52,BLK 617/624 BEDOK RESERVOIR ROAD,1.3339091800300193,103.91789418745978
B53,BLK 625/629 BEDOK RESERVOIR ROAD,1.3342514890920436,103.91517723527454
B54,BLK 630/632 BEDOK RESERVOIR ROAD,1.3333637440670496,103.91520373671189
B57,BLK 701/708 BEDOK RESERVOIR ROAD,1.3358433944930426,103.91901927098642
B59,BLK 716/718/721 BEDOK RESERVOIR ROAD,1.3375088707086673,103.9259610240537
B6,BLK 204/209 NEW UPPER CHANGI ROAD,1.3263304964828269,103.93033953937258
B6M,BLK 208A NEW UPPER CHANGI ROAD,1.3251732958769262,103.93088674617219
B6T,BLK 23 BEDOK SOUTH AVENUE 1,1.3237167011755613,103.93256356632538
B60,BLK 722/725 BEDOK RESERVOIR ROAD,1.3372324410644003,103.92905669849968
B63,BLK 739/745 BEDOK RESERVOIR ROAD,1.3381537269767971,103.9226164633439
B65,BLK 155/172 BEDOK SOUTH ROAD/AVENUE 3,1.3200329104338988,103.94565928752263
B65L,BLK 152A BEDOK SOUTH ROAD,1.3182340844394127,103.9476194524166
B65M,BLK 154 BEDOK SOUTH ROAD,1.3178894383908413,103.94633242793388
B66,BLK 637A BEDOK RESERVOIR ROAD,1.3305481548727427,103.90433956320577
B67,BLK 649A JALAN TENAGA,1.332015772086148,103.90639475945369
B68,BLK 10A BEDOK SOUTH AVENUE 2,1.3225048596874,103.93692202997899
B69,BLK 94A BEDOK NORTH AVENUE 4,1.3334261836375565,103.94197073619338
B7,BLK 211/218 BEDOK NORTH STREET 1,1.3251312397332438,103.93192173162542
B7A,BLK 216/218 BEDOK NORTH STREET 1,1.3271316923454237,103.93403695950887
B7B,BEDOK CENTRAL,1.3265215017534235,103.93484000406835
B70,BLK 201 BEDOK NORTH STREET 1,1.3262898453461394,103.9279955190616
B71,BLK 29C CHAI CHEE AVENUE,1.3242938891077924,103.92430036898209
B72,BLK 660A JALAN TENAGA,1.3343770595975393,103.90738977380683
B73,BLK 651A JALAN TENAGA,1.332492267852266,103.90696724615144
B74,BLK 671A JALAN DAMAI,1.3328468531231157,103.90905526271848
B75,BLK 613C BEDOK RESERVOIR ROAD,1.3330705484619232,103.91760166991922
B76,BLK 761A BEDOK RESERVOIR VIEW,1.3358995643003466,103.9344189574035
B77,BLK 765A BEDOK RESERVOIR VIEW,1.3356910123179662,103.93633367546306
B78,BLK 769A BEDOK RESERVOIR VIEW,1.3356088847994083,103.93838375965673
B79,BLK 772A BEDOK RESERVOIR VIEW,1.3367761554500246,103.93740660996866
B8,BLK 201/203 BEDOK NORTH STREET 1,1.3258814963794496,103.92827623307635
B8B,BLK 222 BEDOK NORTH DRIVE,1.3247921201815396,103.92794673996775
B80,BLK 739A BEDOK RESERVOIR ROAD,1.3382683050605606,103.92336060080356
B81,BLK 30A NEW UPPER CHANGI ROAD,1.323211123984771,103.93494255225318
B82,BLK 509B BEDOK NORTH STREET 3,1.3338640412915799,103.93041487733402
B83,BLK 21A CHAI CHEE ROAD,1.3264690135495176,103.92227129473181
B84,BLK 215A BEDOK CENTRAL,1.3262261095143135,103.9342047573154
B85,BLK 184 BEDOK NORTH ROAD,1.3260802458197982,103.94135784200338
B86,BLK 114A BEDOK NORTH STREET 2,1.3307672180997376,103.93569124962644
B87,BLK 13A BEDOK SOUTH ROAD,1.3205406737790863,103.93619734820132
B88,BLK 34A BED0K SOUTH AVENUE 2,1.3222730385459693,103.93829861018796
B89,BLK 116A BEDOK NORTH ROAD,1.330959178889198,103.93726546144408
B9,BLK 402/403 BEDOK NORTH AVENUE 3,1.3301727085826516,103.933815179244
B90,BLK 35A BEDOK SOUTH AVENUE 2,1.3225376305100753,103.93963512682487
B91,BLK 630 BEDOK RESERVOIR ROAD,1.3327973239279634,103.91425233336754
B92,BLK 2A BEDOK SOUTH AVENUE 1,1.3216973941844923,103.93393509513557
B93,BLK 19A BEDOK SOUTH ROAD,1.3204217908689766,103.93417561555682
B94,BLK 513A BEDOK NORTH AVENUE 2,1.3322601658153184,103.92935743869732
B94A,"BLK 512 TO 518, 554 BEDOK NORTH AVENUE 2",1.3313036277380637,103.92917918947799
B95,BLK 220 BEDOK CENTRAL,1.3255129802698578,103.9350827294625
B96,BLK 219 BEDOK CENTRAL,1.324966290346567,103.93295160832349
B97,BLK 714A BEDOK RESERVOIR ROAD,1.3361557898964052,103.92350807855561
B98,BLK 748 BEDOK RESERVOIR CRESCENT,1.3360794194920413,103.92191686098977
B99M,BLK 807 CHAI CHEE ROAD,1.3274880750733353,103.9227613439323
CAM,BLK 88 TANGLIN HALT ROAD,1.3018210574313145,103.79820565809362
CCKC,BLK 309 CHOA CHU KANG AVENUE 4,1.3850753626994727,103.74574719528933
CCM,BLK 84A COMMONWEALTH CLOSE,1.3036608788452526,103.7997973262445
CC1,BLK 1/2 CHAI CHEE STREET,1.326621270658444,103.92291142962756
CC10,BLK 43/45 CHAI CHEE STREET,1.3286857316147194,103.92557681585416
CC11,BLK 50/54 CHAI CHEE STREET,1.3290958607447763,103.92163403144191
CC12,BLK 11 CHAI CHEE ROAD,1.3267660935698495,103.92492554687288
CC4,"BLK 22/24, 59/63, 803/805 CHAI CHEE ROAD",1.325761538242788,103.9213875307924
CC5,BLK 27 CHAI CHEE ROAD,1.324822461139102,103.92340067458152
CC6,BLK 25-27 CHAI CHEE ROAD,1.3235138140220364,103.92356461224107
CC7,BLK 30/40 CHAI CHEE AVENUE,1.3252462054528313,103.9256873497185
CC8,BLK 55/58 CHAI CHEE DRIVE,1.3268954882424244,103.91944117263655
CC9,BLK 41/42 CHAI CHEE STREET,1.3277201161996721,103.92599509455664
CDM,BLK 54 COMMONWEALTH DRIVE,1.3016364093624146,103.79679138790354
CKK1,BLK 355 CHOA CHU KANG CENTRAL,1.3834995640239693,103.74412537483317
CKM1,BLK 429A CHOA CHU KANG AVENUE 4,1.3835963556122968,103.74082478082033
CKM2,BLK 625A CHOA CHU KANG STREET 62,1.3983848378100443,103.74674494946991
CKM3,BLK 445A CHOA CHU KANG AVENUE 4,1.3811874180931392,103.73664153064142
CKM4,BLK 474A CHOA CHU KANG AVENUE 3,1.3786379456153686,103.73792965982472
CKM5,BLK 450A CHOA CHU KANG AVENUE 4,1.3793103007570044,103.73569574377154
CKM6,BLK 462A CHOA CHU KANG AVENUE 4,1.3775354147340333,103.73574760435865
CKM7,BLK 483A CHOA CHU KANG AVENUE 5,1.3759735599231637,103.73707093730017
CKM8,BLK 486A CHOA CHU KANG AVENUE 5,1.375049975218811,103.73836209061987
CKM9,BLK 297B CHOA CHU KANG AVENUE 2,1.377365191602345,103.74329658894578
CKT1,BLK BETWEEN 404 & 426 CHOA CHU KANG AVENUE 1/4,1.380315085920986,103.7385843858947
CKT2,BLK 302 CHOA CHU KANG LOOP,1.3856135812488544,103.74333625964935
CK1,BLK 101/108 TECK WHYE LANE,1.3774743473121396,103.75396651904369
CK10,BLK 227A CHOA CHU KANG CENTRAL,1.3805047532205277,103.74543486598327
CK11,BLK 287A CHOA CHU KANG AVENUE 2,1.3787338234756656,103.74186894657885
CK12,BLK 409/413 CHOA CHU KANG AVENUE 3,1.3812861166246817,103.74181570834445
CK13,BLK 414-420 CHOA CHU KANG AVENUE 4,1.3829167235416275,103.74204059676535
CK14,BLK 278/287 CHOA CHU KANG AVENUE 2/3,1.3801473409462486,103.74254462225541
CK15,BLK 288/295 CHOA CHU KANG AVENUE 2/3,1.3784262097063267,103.74091199127932
CK16,BLK 401/408 CHOA CHU KANG AVENUE 3,1.3796289105733537,103.73922107254175
CK17,BLK 421/428 CHOA CHU KANG AVENUE 4,1.3820730449414027,103.74069102239277
CK18,BLK 130/132 CHOA CHU KANG AVENUE 1,1.380998422608684,103.75062314406662
CK19,BLK 133/134 TECK WHYE LANE,1.3804828191297847,103.7513306473733
CK2,BLK 109/117 TECK WHYE LANE,1.3792527806804948,103.7513716518421
CK20,"BLK 429, 438-441 CHOA CHU KANG AVENUE 4",1.3833829647486346,103.74013365429586
CK22,BLK 343A CHOA CHU KANG LOOP,1.3838438770093553,103.74594296799194
CK23,BLK 430-437 CHOA CHU KANG AVENUE 4,1.3841443511993505,103.74150685405392
CK24,BLK 350-351 CHOA CHU KANG CENTRAL,1.383326163012076,103.74330985413629
CK25,BLK 352-355 CHOA CHU KANG CENTRAL,1.3822899983079187,103.74374379564632
CK26,"BLK 302, 304-308 CHOA CHU KANG LOOP",1.3846237901647596,103.74295584042666
CK28,BLK 276A CHOA CHU KANG AVENUE 2,1.3800848001568025,103.74417169247353
CK29,BLK 276/277 CHOA CHU KANG AVENUE 2,1.3797457123370553,103.74411077646042
CK3,BLK 118/124 TECK WHYE LANE,1.3786059243998008,103.75006247869928
CK3A,BLK 118A TECK WHYE LANE,1.379492530303263,103.7499803416757
CK30,BLK 248/250 CHOA CHU KANG AVENUE 2,1.3790288766966743,103.74538107497938
CK31,BLK 251A CHOA CHU KANG AVENUE 2,1.3787502331490462,103.74493840789494
CK32,BLK 253A CHOA CHU KANG AVENUE 1,1.3773947750358457,103.74396269033326
CK33,BLK 502A CHOA CHU KANG STREET 51,1.3886976858792568,103.74295135477573
CK34,BLK 511A CHOA CHU KANG STREET 51,1.38857724580347,103.7410970484225
CK35,BLK 513A CHOA CHU KANG STREET 51,1.3903269693827969,103.74239727614687
CK36,BLK 527A CHOA CHU KANG STREET 51,1.3922859022308847,103.74108732653967
CK37,BLK 552A CHOA CHU KANG STREET 52,1.3940529952860885,103.74222984775591
CK38,BLK 541A CHOA CHU KANG STREET 52,1.3930853528194695,103.74479108110897
CK39,BLK 559A CHOA CHU KANG NORTH 6,1.3961472532491102,103.74427780249404
CK4,"BLK 135-138,141,142 & 145 TECK WHYE LANE/AVENUE",1.3801437034327266,103.75166243741124
CK4A,BLK 144/145 TECK WHYE LANE/AVENUE,1.3811651758839634,103.75220046039195
CK40,BLK 567A CHOA CHU KANG STREET 52,1.3953807621354313,103.74614735348534
CK41,BLK 708A CHOA CHU KANG STREET 53,1.390957419969763,103.74645700945563
CK42,BLK 754A CHOA CHU KANG NORTH 5,1.3927690420626142,103.7467303588615
CK44,BLK 762A CHOA CHU KANG NORTH 5,1.392588835064809,103.749136737306
CK45,BLK 771A CHOA CHU KANG STREET 54,1.3945179409748218,103.74996683599021
CK46,BLK 792A CHOA CHU KANG NORTH 6,1.395266310343544,103.74953210680287
CK47,BLK 787A CHOA CHU KANG DRIVE,1.3952394503711916,103.74769942278238
CK48,BLK 604A CHOA CHU KANG STREET 62,1.3974022344611878,103.74516772920865
CK49,BLK 610A CHOA CHU KANG STREET 62,1.3987826049446037,103.74352305674637
CK5,BLK 139 & 140 TECK WHYE LANE/AVENUE,1.3801796230669872,103.75272002464233
CK50,BLK 611A CHOA CHU KANG STREET 62,1.4004285839443895,103.74374642444485
CK51,BLK 621A CHOA CHU KANG NORTH 7,1.399644037223133,103.74759048649052
CK52,BLK 659A/660A/661A CHOA CHU KANG CRESCENT,1.400659030128735,103.7502363572965
CK53,BLK 668A CHOA CHU KANG CRESCENT,1.401554388498015,103.75018630981052
CK54,BLK 638-643 CHOA CHU KANG STREET 64,1.398136840661223,103.74911670029475
CK55,BLK 631-637 & 636A CHOA CHU KANG NORTH 6,1.3971123380651005,103.74850899592592
CK56,BLK 675A CHOA CHU KANG CRESCENT,1.4011960465890263,103.7466707134054
CK57,BLK 669A CHOA CHU KANG CRESCENT,1.4022393536094337,103.74832374074006
CK58,BLK 678A CHOA CHU KANG CRESCENT,1.4018800104107794,103.74487907782553
CK59,BLK 297A CHOA CHU KANG AVENUE 2,1.376811917400497,103.74203813468661
CK6,"BLK 143, 144 & 146 TECK WHYE LANE",1.3807326977622554,103.75310558123016
CK6A,BLK 146A 146A TECK WHYE AVENUE,1.3810353919401923,103.75313692680963
CK60,BLK 683 CHOA CHU KANG CRESCENT,1.4042944339787478,103.74587382647105
CK61,BLK 686 CHOA CHU KANG CRESCENT,1.404089419860993,103.7489175658634
CK62,BLK 687 CHOA CHU KANG DRIVE,1.403839486324844,103.7498899432278
CK63,BLK 689 CHOA CHU KANG CRESCENT,1.4028635015212785,103.7508843161639
CK64,BLK 692 CHOA CHU KANG CRESCENT,1.3997628341389805,103.75130299874982
CK65,"BLK 535,536 AND 537 CHOA CHU KANG STREET 51",1.3920194608918222,103.74403589785445
CK66,BLK 573A CHOA CHU KANG STREET 52,1.3940205880722112,103.74555905214416
CK7,BLK 135A TECK WHYE LANE,1.3802822594561748,103.75196049935109
CK70,BLK 476 CHOA CHU KANG AVENUE 5,1.376933257277024,103.73814649010505
CK71,BLK 488 CHOA CHU KANG AVENUE 5,1.3766878029172827,103.73868084627473
CK72,BLK 489 CHOA CHU KANG AVENUE 5,1.37555881252417,103.74093049457282
CK73,BLK 801 KEAT HONG CLOSE,1.3752829189296978,103.74341279299807
CK74,BLK 805 KEAT HONG CLOSE,1.3732971913409147,103.74323849875032
CK75,BLK 809 CHOA CHU KANG AVENUE 1,1.3749824413018585,103.74453422557612
CK76,BLK 810 CHOA CHU KANG AVENUE 7,1.374040451680714,103.74620673798076
CK77,BLK 815 CHOA CHU KANG AVENUE 7,1.3765572316417813,103.7467136802488
CK78,817 KEAT HONG LINK,1.3769877482261268,103.74939942553608
CK79,BLK 819 KEAT HONG LINK,1.375123710117595,103.74971185297062
CK8,BLK 201-221 CHOA CHU KANG CENTRAL,1.3820860793135756,103.74710566112644
CK8A,BLK 203A CHOA CHU KANG AVENUE 1/CENTRAL,1.381218606739474,103.74897859928672
CK9,BLK 223-227 CHOA CHU KANG CENTRAL,1.3814959737886174,103.74491781005548
CK9A,BLK 228-239 CHOA CHU KANG CENTRAL,1.379988586192666,103.74750330141954
CLM,BLK 129A CLARENCE LANE,1.292483011992079,103.81440063004587
CLNA,BLK 210 CLEMENTI AVENUE 6,1.3224147236725927,103.76305369893643
CLRG,312 CLEMENTI AVENUE 4,1.319049411792726,103.76398569521969
CLTR,BLK 311 CLEMENTI AVENUE 4,1.3193599995859169,103.76513283286619
CM1,BLK 10 CANTONMENT CLOSE,1.2744580741015816,103.83921657283983
CR1,BLK 1/3/15/17 BEACH ROAD,1.3032708363009555,103.8633077225274
CR1A,BLK 2 BEACH ROAD,1.3036983570832268,103.86495851328462
CR1B,BLK 3 BEACH ROAD,1.3040360743039932,103.86535870755877
CR2,BLK 3/4 BEACH ROAD,1.3046835403578947,103.86565822017168
CR29,BLK 29/30 KELANTAN LANE,1.3057837826214542,103.85679325981934
CR3,BLK 9 NORTH BRIDGE ROAD,1.3050686537907754,103.86432479530623
CR30,BLK 639/640 ROWELL COURT,1.3076001787299971,103.85494102404714
CR31,BLK 632/633/635 VEERASAMY ROAD,1.3062497454836393,103.854698193613
CR4,BLK 7 NORTH BRIDGE ROAD,1.3043520307210348,103.86343720866708
CR5,BLK 18/19 JALAN SULTAN,1.3032359268391942,103.86223821600996
CR7,BLK 464/463 CRAWFORD LANE,1.3055339795624616,103.86233932875267
CSM,BLK 54 CHIN SWEE ROAD MSCP,1.2874380741610192,103.84116520631481
CTM1,BLK 441 COMMONWEALTH AVENUE WEST,1.314744665034576,103.76407292318407
CVBK,BLK 8C BOON KENG ROAD,1.316516432854943,103.86102759796269
CV1,BLK 1/1A TELOK PAKU ROAD,1.388329162827995,103.9881780032726
CV2,BLK 3 CHANGI VILLAGE ROAD,1.389902482766781,103.98798894765062
CV3,BLK 5 CHANGI VILLAGE ROAD,1.3899831182202003,103.9864868577459
CV4,BLK 6 CHANGI VILLAGE ROAD,1.3901710996794738,103.98845411052046
CY,BLK 269/269A/269B CHENG YAN COURT CAR PARK,1.3006260281130555,103.85366487138282
C10,"BLK 339,341,344-345,371-381 CLEMENTI AVENUE 5",1.318463207322819,103.76896294521585
C11,"BLK 321-322,324-326 CLEMENTI AVENUE 5",1.3148008328967467,103.76613081145894
C12,"BLK 301-302,305-308 CLEMENTI AVENUE 4",1.3217898443793499,103.76610607293507
C13M,BLK 309A CLEMENTI AVENUE 4,1.320563371411054,103.76617984015766
C14M,BLK 318A CLEMENTI AVENUE 4,1.3173923753204828,103.76518546060046
C15M,BLK 440 CLEMENTI AVENUE 3,1.3162541862213404,103.76404642824534
C16,BLK 430-435 CLEMENTI AVENUE 3,1.31431392669284,103.76248157167105
C17,"BLK 442-444,442A CLEMENTI AVENUE 3",1.3138577294992604,103.76389656958308
C18,BLK 426/428 CLEMENTI AVENUE 3,1.3122716629093103,103.76337442086897
C18A,BLK 426/427 CLEMENTI AVENUE 3,1.3117560814715383,103.76418697824268
C19M,BLK 445 CLEMENTI AVENUE 3,1.3133630086406882,103.76385460751823
C2M,BLK 463 CLEMENTI AVENUE 1,1.3109282161791282,103.7678805968389
C20,BLK 449-451 CLEMENTI AVENUE 3,1.3133478208276774,103.76526174661916
C20M,BLK 462A CLEMENTI AVENUE 3,1.3115042554415335,103.76565077719496
C21L,BLK 454 TO 460 CLEMENTI AVENUE 3,1.3110149396716517,103.76704166044892
C21M,BLK 455A CLEMENTI AVENUE 3,1.3116611944348087,103.7665267320007
C22M,BLK 109A CLEMENTI STREET 11,1.3216503041788255,103.77033993399895
C24,BLK 110/118 CLEMENTI STREET 13,1.3241976206862776,103.77128667696373
C25,BLK 101-104 CLEMENTI STREET 14,1.3223512364917547,103.76898892209617
C26,BLK 105-107 CLEMENTI STREET 12,1.322587761086612,103.76992906520272
C27,BLK 108/109 CLEMENTI STREET 11,1.3222422628168249,103.77051277091007
C28,BLK 201/206 CLEMENTI AVENUE 6,1.3211579795665713,103.76333478601896
C28M,BLK 208 CLEMENTI AVENUE 6,1.3223617440785465,103.7620714506784
C29,BLK 501-505 WEST COAST DRIVE,1.3126146115237984,103.75923178966606
C29A,BLK 503 WEST COAST DRIVE,1.3113609355931228,103.75918489896867
C3M,BLK 416A CLEMENTI AVENUE 1,1.3098135876330488,103.77013103455867
C3ML,"BLK 419, 420 AND 420A CLEMENTI AVENUE 1",1.3103927402801043,103.76909230827643
C30,BLK 507-509 WEST COAST DRIVE,1.3114580973822938,103.76142107025231
C31,BLK 510/511 WEST COAST ROAD,1.3105631944603586,103.76059908247035
C33,BLK 601-613 CLEMENTI WEST STREET 1,1.3045594379669765,103.76685761800195
C34,BLK 702/703 WEST COAST ROAD,1.3070103153063959,103.76093627015332
C35,BLK 704-714 CLEMENTI WEST STREET 2,1.3056123024137576,103.76143922562301
C36,BLK 728/729 CLEMENTI WEST STREET 2,1.305309674521169,103.76355742121356
C37,"BLK 720-727,730-731 CLEMENTI WEST STREET 2",1.3035383171263133,103.76397169772963
C38,BLK 715-717 CLEMENTI WEST STREET 2,1.3028066678186725,103.76252679035963
C39,CLEMENTI SPORTS COMPLEX,1.31029120826452,103.76223990537257
C4M,BLK 413A COMMONWEALTH AVENUE WEST,1.3114801086975776,103.7705025129515
C40L,BLK 801A TO 801C WEST COAST CRESCENT,1.300790896428228,103.76388890814258
C40M,BLK 801 WEST COAST CRESCENT,1.2997090957482687,103.76391060340288
C41,CLEMENTI WOODS,1.300118048859605,103.76852929483222
C5,"BLK 358-360,362-363,366-367 CLEMENTI AVENUE 2",1.3131026590525159,103.76957394864701
C6,BLK 328-334 CLEMENTI AVENUE 2,1.314488113913117,103.7676911655017
C7,BLK 349-355 CLEMENTI AVENUE 2,1.314883872279801,103.77075500850212
C8,BLK 335/338 CLEMENTI AVENUE 2,1.3166746567863592,103.76863110345546
C9,BLK 340/342/343/346-348 CLEMENTI AVENUE  5,1.3176492492395018,103.77031234940885
DRM1,BLK 104C DEPOT ROAD,1.2805131560457625,103.8115434919542
DRM2,BLK 112C DEPOT ROAD,1.281299375700636,103.80785308038945
DRM3,108A DEPOT ROAD,1.2808383769937857,103.80986791310714
DRM4,BLK 105 DEPOT ROAD,1.2808706520545865,103.81236594973764
DRM5,BLOCK 110 DEPOT ROAD,1.2813318825559306,103.80947738316917
DRS,BLK 102A/102B DEPOT ROAD,1.2804697558033025,103.81299281989986
DSRL,BLK 38A MARGARET DRIVE,1.2973346289648866,103.80514816792643
DSR1,BLK 31A MARGARET DRIVE,1.2984559909642104,103.80353761899173
DSR2,BLK 37A MARGARET DRIVE,1.2978947429610392,103.80533099300017
DUXM,BLK 1 CANTONMENT ROAD,1.2769773813172844,103.841054070432
DWSO,BLK 40 & 41 MARGARET DRIVE,1.2964677180872102,103.80694325929501
DWSP,BLK 95A DAWSON ROAD,1.2960732173646503,103.81193415972352
DWST,BLK 89A DAWSON ROAD,1.2951867450181442,103.81198973307625
DWSV,BLK 85 DAWSON ROAD,1.2953067953956656,103.80961685626245
DWVT,BLK 78A DAWSON ROAD,1.2942254278456524,103.81014450777538
ECM,BLK 31A EUNOS CRESCENT,1.3199976279022498,103.90162713608808
ECML,"BLK 34 TO 36, 37A TO 37C EUNOS CRESCENT/ EUNOS ROAD 2",1.3212490956270466,103.90153738603743
ECM2,BLK 39 EUNOS ROAD 2,1.319815754557511,103.90064969675511
EC2,BLK 12-25 EUNOS CRESCENT,1.3226157282563193,103.90444212518125
EC3,BLK 5-8/11/4A EUNOS CRESCENT,1.3211567341184267,103.90447581531423
EC4,BLK 1-3/1A EUNOS CRESCENT,1.3205164562706981,103.90269244435349
EC5,BLK 9-10 EUNOS CRESCENT,1.3220334887301846,103.90266515157026
EC7,BLK 842-848 SIMS AVENUE,1.3177837032191553,103.90162574678277
EC7T,BLK 842 TO 848 SIMS AVENUE,1.3183920065513255,103.90119652827347
EC8,BLK 2A EUNOS MRT SIMS AVENUE,1.3192268648217853,103.90320810512698
EI1,BLK 1001-1085 EUNOS INDUSTRIAL ESTATE,1.3234328747450668,103.89684700195494
EI3,BLK 410 TO 417 EUNOS ROAD 5,1.318846467280764,103.89837967178774
EPL,BLK 1/7 EVERTON PARK,1.277163553465462,103.83991265403928
EPM,BLK 6A EVERTON ROAD,1.2761844360827463,103.83890822772874
FRM,BLK 808 FRENCH ROAD MSCP,1.3087586330482945,103.86136466220718
FR2C,BLK 3/4 QUEEN'S ROAD,1.3182783907026911,103.80771256448294
FR2S,BLK 2/3/4 QUEEN'S ROAD,1.317920697225088,103.80718387313334
FR3M,BLK 8A EMPRESS ROAD,1.316694831421104,103.80621058640855
FR4M,BLK 6A FARRER ROAD,1.316875726618627,103.80753449141022
GBM,BLK 60A GEYLANG BAHRU,1.3227723905559816,103.86863367566609
GEM,BLK 118 ALJUNIED AVENUE 2,1.320036813606306,103.88760266728181
GEML,BLK 118 ALJUNIED AVENUE 2,1.3199377422984941,103.8878497929119
GE1A,BLK 99-106/111-112 ALJUNIED CRESCENT,1.31988748882181,103.88343778425913
GE1B,BLK 114-117 ALJUNIED AVENUE 2,1.3212054428036522,103.88699247956012
GE1C,BLK 119 ALJUNIED CRESCENT,1.3197587896689407,103.88629912428081
GE1D,BLK 1005-1012 ALJUNIED CRESCENT,1.3218540182482434,103.88916338167992
GE1E,BLK 109-110 ALJUNIED CRESCENT,1.319721481525843,103.88442796153227
GE1F,BLK 107-108 ALJUNIED CRESCENT,1.3192099481045423,103.88423564310425
GE1G,BLK 95 & 113 ALJUNIED CRESCENT,1.320962408767416,103.88630883704475
GE2,BLK 120 TO 123 GEYLANG EAST CENTRAL,1.3179454217838502,103.88483940328312
GE3,BLK 124 TO 128 GEYLANG EAST AVENUE 1,1.3175009923126009,103.88736326896576
GE5,BLK 129-134 GEYLANG EAST AVENUE 1/2,1.3165497802675898,103.88756528216962
GMLM,BLK 24 GHIM MOH LINK,1.3087283120092714,103.7858206208327
GM1A,BLK 2A GHIM MOH ROAD,1.3126136388646874,103.78692568583918
GM1B,BLK 5A GHIM MOH ROAD,1.3129217007451577,103.78825693218865
GM1M,31A GHIM MOH LINK,1.3093544323655142,103.78436887624173
GM2,BLK 7/8/9 GHIM MOH ROAD,1.3116014028826575,103.78816007877914
GM2A,BLK 8A GHIM MOH ROAD,1.310871040730976,103.78726431710477
GM3,BLK 19/20 GHIM MOH ROAD,1.311155904646739,103.7888530789707
GM5,BLK 21 GHIM MOH ROAD,1.3103818529743179,103.78851083553377
GM6A,BLK 13A GHIM MOH ROAD,1.309492533717275,103.7887228637617
GM6B,BLK 16A GHIM MOH ROAD,1.3096110710678992,103.78765231793
GSM,BLK 2 GEYLANG SERAI,1.317206714246544,103.89834009661325
GSML,BLK 2 GEYLANG SERAI,1.317031227538219,103.89848850385351
HCM,BLK 104A HENDERSON CRESCENT,1.2890460476816068,103.8215599400175
HDBH,BLK 480 480 LORONG 6 TOA PAYOH,1.3322044726378666,103.84831918865608
HE1,BLK 102/103/104 HENDERSON CRESCENT,1.2892221428532353,103.82235539347374
HE12,BLK 78/81 REDHILL LANE,1.2882100231321945,103.81865062406209
HE14,BLK 115 BUKIT MERAH VIEW,1.285714389597192,103.82225247982483
HE17,BLK 93/96 HENDERSON ROAD,1.28642306098842,103.82038883426772
HE19,#NAME?,1.2905406191010664,103.82098507674438
HE22,BLK 105 HENDERSON ROAD,1.2900207732738616,103.82284807112997
HE24,BLK 116 BUKIT MERAH VIEW,1.2846680932595866,103.82098533323034
HE3,BLK 116/117 BUKIT MERAH VIEW,1.2847190033879028,103.82171169354837
