ID,category,rate_day,open_ind,rate_first,rate_subsequent,duration_minutes_first,rate_type_sub,duration_minutes_sub,time_start_standardized,time_end_standardized,source_sys,carpark,carpark_code,vehicle_category,rate_type_first,short_term_parking,free_parking,night_parking
2696,,Weekday,,$0.60 ,,30,,,05.00 PM,10.00 PM,ura,EVERITT ROAD ,E0035,Car,30 mins,,,
2697,,Weekday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,EVERITT ROAD ,E0035,Car,0 mins,,,
2698,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,EVERITT ROAD ,E0035,Motorcycle,0 mins,,,
2699,,Weekday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,EVERITT ROAD ,E0035,Motorcycle,810 mins,,,
2700,,Weekday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,EVERITT ROAD ,E0035,Motorcycle,0 mins,,,
2701,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,EAST COAST ROAD (BET SIGLAP RD-JALAN JAMAL),E0037,Car,0 mins,,,
2702,,Weekday,,$0.60 ,,30,,,08.30 AM,05.00 PM,ura,EAST COAST ROAD (BET SIGLAP RD-JALAN JAMAL),E0037,Car,30 mins,,,
2703,,Weekday,,$0.60 ,,30,,,05.00 PM,10.00 PM,ura,EAST COAST ROAD (BET SIGLAP RD-JALAN JAMAL),E0037,Car,30 mins,,,
2704,,Weekday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,EAST COAST ROAD (BET SIGLAP RD-JALAN JAMAL),E0037,Car,0 mins,,,
2705,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,FORT CANNING PARK A OFF STREET,F0001,Car,0 mins,,,
2706,,Weekday,,$1.20 ,,30,,,08.30 AM,05.00 PM,ura,FORT CANNING PARK A OFF STREET,F0001,Car,30 mins,,,
2707,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,FORT CANNING PARK A OFF STREET,F0001,Car,0 mins,,,
2708,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,FORT CANNING PARK A OFF STREET,F0001,Motorcycle,0 mins,,,
2709,,Weekday,,$0.65 ,,510,,,08.30 AM,05.00 PM,ura,FORT CANNING PARK A OFF STREET,F0001,Motorcycle,510 mins,,,
2710,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,FORT CANNING PARK A OFF STREET,F0001,Motorcycle,0 mins,,,
2711,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,FOCH ROAD ,F0002,Car,0 mins,,,
2712,,Weekday,,$0.60 ,,30,,,08.30 AM,05.00 PM,ura,FOCH ROAD ,F0002,Car,30 mins,,,
2713,,Weekday,,$0.60 ,,30,,,05.00 PM,10.00 PM,ura,FOCH ROAD ,F0002,Car,30 mins,,,
2714,,Weekday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,FOCH ROAD ,F0002,Car,0 mins,,,
2715,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,FOCH ROAD ,F0002,Motorcycle,0 mins,,,
2716,,Weekday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,FOCH ROAD ,F0002,Motorcycle,810 mins,,,
2717,,Weekday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,FOCH ROAD ,F0002,Motorcycle,0 mins,,,
2718,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,FLANDERS SQUARE ,F0006,Car,0 mins,,,
2719,,Weekday,,$0.60 ,,30,,,08.30 AM,05.00 PM,ura,FLANDERS SQUARE ,F0006,Car,30 mins,,,
2720,,Weekday,,$0.60 ,,30,,,05.00 PM,10.00 PM,ura,FLANDERS SQUARE ,F0006,Car,30 mins,,,
2721,,Weekday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,FLANDERS SQUARE ,F0006,Car,0 mins,,,
2722,,Weekday,,$1.20 ,,30,,,07.00 AM,05.00 PM,ura,FORESTHILL HEAVY VEHICLE PARK,F0011,Heavy Vehicle,30 mins,,,
2723,,Weekday,,$1.20 ,,30,,,05.00 PM,07.00 PM,ura,FORESTHILL HEAVY VEHICLE PARK,F0011,Heavy Vehicle,30 mins,,,
2724,,Weekday,,,,,,,07.00 PM,07.00 AM,ura,FORESTHILL HEAVY VEHICLE PARK,F0011,Heavy Vehicle,,,,
2725,,Weekday,,$1.20 ,,30,,,07.00 AM,05.00 PM,ura,FOURTH CHIN BEE ROAD  ,F0013,Heavy Vehicle,30 mins,,,
2726,,Weekday,,,,,,,05.00 PM,07.00 AM,ura,FOURTH CHIN BEE ROAD  ,F0013,Heavy Vehicle,,,,
2727,,Weekday,,,,,,,07.00 AM,08.30 AM,ura,FIRST LOK YANG ROAD ,F0021,Car,,,,
2728,,Weekday,,$0.60 ,,30,,,08.30 AM,05.00 PM,ura,FIRST LOK YANG ROAD ,F0021,Car,30 mins,,,
2729,,Weekday,,$0.00 ,,0,,,05.00 PM,10.00 PM,ura,FIRST LOK YANG ROAD ,F0021,Car,0 mins,,,
2730,,Weekday,,,,,,,10.00 PM,07.00 AM,ura,FIRST LOK YANG ROAD ,F0021,Car,,,,
2731,,Weekday,,,,,,,07.00 AM,08.30 AM,ura,FIRST LOK YANG ROAD ,F0021,Heavy Vehicle,,,,
2732,,Weekday,,$1.20 ,,30,,,08.30 AM,05.00 PM,ura,FIRST LOK YANG ROAD ,F0021,Heavy Vehicle,30 mins,,,
2733,,Weekday,,$0.00 ,,0,,,05.00 PM,10.00 PM,ura,FIRST LOK YANG ROAD ,F0021,Heavy Vehicle,0 mins,,,
2734,,Weekday,,,,,,,10.00 PM,07.00 AM,ura,FIRST LOK YANG ROAD ,F0021,Heavy Vehicle,,,,
2735,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,FORT CANNING PARK B OFF STREET,F0022,Car,0 mins,,,
2736,,Weekday,,$1.20 ,,30,,,08.30 AM,05.00 PM,ura,FORT CANNING PARK B OFF STREET,F0022,Car,30 mins,,,
2737,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,FORT CANNING PARK B OFF STREET,F0022,Car,0 mins,,,
2738,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,FORT CANNING PARK B OFF STREET,F0022,Motorcycle,0 mins,,,
2739,,Weekday,,$0.65 ,,510,,,08.30 AM,05.00 PM,ura,FORT CANNING PARK B OFF STREET,F0022,Motorcycle,510 mins,,,
2740,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,FORT CANNING PARK B OFF STREET,F0022,Motorcycle,0 mins,,,
2741,,Weekday,,,,,,,07.00 AM,08.30 AM,ura,FOURTH LOK YANG ROAD ,F0025,Car,,,,
2742,,Weekday,,$0.60 ,,30,,,08.30 AM,05.00 PM,ura,FOURTH LOK YANG ROAD ,F0025,Car,30 mins,,,
2743,,Weekday,,$0.00 ,,0,,,05.00 PM,10.00 PM,ura,FOURTH LOK YANG ROAD ,F0025,Car,0 mins,,,
2744,,Weekday,,,,,,,10.00 PM,07.00 AM,ura,FOURTH LOK YANG ROAD ,F0025,Car,,,,
2745,,Weekday,,,,,,,07.00 AM,08.30 AM,ura,FOURTH LOK YANG ROAD ,F0025,Heavy Vehicle,,,,
2746,,Weekday,,$1.20 ,,30,,,08.30 AM,05.00 PM,ura,FOURTH LOK YANG ROAD ,F0025,Heavy Vehicle,30 mins,,,
2747,,Weekday,,$0.00 ,,0,,,05.00 PM,10.00 PM,ura,FOURTH LOK YANG ROAD ,F0025,Heavy Vehicle,0 mins,,,
2748,,Weekday,,,,,,,10.00 PM,07.00 AM,ura,FOURTH LOK YANG ROAD ,F0025,Heavy Vehicle,,,,
2749,,Weekday,,,,,,,07.00 AM,08.30 AM,ura,FIFTH LOK YANG ROAD ,F0026,Car,,,,
2750,,Weekday,,$0.60 ,,30,,,08.30 AM,05.00 PM,ura,FIFTH LOK YANG ROAD ,F0026,Car,30 mins,,,
2751,,Weekday,,$0.00 ,,0,,,05.00 PM,10.00 PM,ura,FIFTH LOK YANG ROAD ,F0026,Car,0 mins,,,
2752,,Weekday,,,,,,,10.00 PM,07.00 AM,ura,FIFTH LOK YANG ROAD ,F0026,Car,,,,
2753,,Weekday,,,,,,,07.00 AM,08.30 AM,ura,FIFTH LOK YANG ROAD ,F0026,Heavy Vehicle,,,,
2754,,Weekday,,$1.20 ,,30,,,08.30 AM,05.00 PM,ura,FIFTH LOK YANG ROAD ,F0026,Heavy Vehicle,30 mins,,,
2755,,Weekday,,$0.00 ,,0,,,05.00 PM,10.00 PM,ura,FIFTH LOK YANG ROAD ,F0026,Heavy Vehicle,0 mins,,,
2756,,Weekday,,,,,,,10.00 PM,07.00 AM,ura,FIFTH LOK YANG ROAD ,F0026,Heavy Vehicle,,,,
2757,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,FORT CANNING PARK C OFF STREET,F0027,Car,0 mins,,,
2758,,Weekday,,$1.20 ,,30,,,08.30 AM,05.00 PM,ura,FORT CANNING PARK C OFF STREET,F0027,Car,30 mins,,,
2759,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,FORT CANNING PARK C OFF STREET,F0027,Car,0 mins,,,
2760,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,FORT CANNING PARK C OFF STREET,F0027,Heavy Vehicle,0 mins,,,
2761,,Weekday,,$2.40 ,,30,,,08.30 AM,05.00 PM,ura,FORT CANNING PARK C OFF STREET,F0027,Heavy Vehicle,30 mins,,,
2762,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,FORT CANNING PARK C OFF STREET,F0027,Heavy Vehicle,0 mins,,,
2763,,Weekday,,$0.60 ,,30,,,07.00 AM,05.00 PM,ura,FORT ROAD-EAST COAST PARK HV PARK,F0029,Car,30 mins,,,
2764,,Weekday,,$0.60 ,,30,,,05.00 PM,10.30 PM,ura,FORT ROAD-EAST COAST PARK HV PARK,F0029,Car,30 mins,,,
2765,,Weekday,,$0.60 ,,30,,,10.30 PM,07.00 AM,ura,FORT ROAD-EAST COAST PARK HV PARK,F0029,Car,30 mins,,,
2766,,Weekday,,$5.00 ,,510,,,10.30 PM,07.00 AM,ura,FORT ROAD-EAST COAST PARK HV PARK,F0029,Car,510 mins,,,
2767,,Weekday,,$1.20 ,,30,,,07.00 AM,05.00 PM,ura,FORT ROAD-EAST COAST PARK HV PARK,F0029,Heavy Vehicle,30 mins,,,
2768,,Weekday,,$1.20 ,,30,,,05.00 PM,10.30 PM,ura,FORT ROAD-EAST COAST PARK HV PARK,F0029,Heavy Vehicle,30 mins,,,
2769,,Weekday,,$1.20 ,,30,,,10.30 PM,07.00 AM,ura,FORT ROAD-EAST COAST PARK HV PARK,F0029,Heavy Vehicle,30 mins,,,
2770,,Weekday,,$10.00 ,,510,,,10.30 PM,07.00 AM,ura,FORT ROAD-EAST COAST PARK HV PARK,F0029,Heavy Vehicle,510 mins,,,
2771,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,FARLEIGH AVENUE ,F0030,Car,0 mins,,,
2772,,Weekday,,$0.60 ,,30,,,08.30 AM,05.00 PM,ura,FARLEIGH AVENUE ,F0030,Car,30 mins,,,
2773,,Weekday,,$0.60 ,,30,,,05.00 PM,10.00 PM,ura,FARLEIGH AVENUE ,F0030,Car,30 mins,,,
2774,,Weekday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,FARLEIGH AVENUE ,F0030,Car,0 mins,,,
2775,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,FARLEIGH AVENUE OFF STREET,F0031,Car,0 mins,,,
2776,,Weekday,,$0.60 ,,30,,,08.30 AM,05.00 PM,ura,FARLEIGH AVENUE OFF STREET,F0031,Car,30 mins,,,
2777,,Weekday,,$0.60 ,,30,,,05.00 PM,10.00 PM,ura,FARLEIGH AVENUE OFF STREET,F0031,Car,30 mins,,,
2778,,Weekday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,FARLEIGH AVENUE OFF STREET,F0031,Car,0 mins,,,
2779,,Weekday,,$1.20 ,,30,,,07.00 AM,05.00 PM,ura,FOURTH CHIN BEE ROAD HEAVY VEHICLE PARK,F0032,Heavy Vehicle,30 mins,,,
2780,,Weekday,,$1.20 ,,30,,,05.00 PM,10.30 PM,ura,FOURTH CHIN BEE ROAD HEAVY VEHICLE PARK,F0032,Heavy Vehicle,30 mins,,,
2781,,Weekday,,$1.20 ,,30,,,10.30 PM,07.00 AM,ura,FOURTH CHIN BEE ROAD HEAVY VEHICLE PARK,F0032,Heavy Vehicle,30 mins,,,
2782,,Weekday,,$10.00 ,,510,,,10.30 PM,07.00 AM,ura,FOURTH CHIN BEE ROAD HEAVY VEHICLE PARK,F0032,Heavy Vehicle,510 mins,,,
2783,,Weekday,,$0.65 ,,930,,,07.00 AM,10.30 PM,ura,FOURTH CHIN BEE ROAD HEAVY VEHICLE PARK,F0032,Motorcycle,930 mins,,,
2784,,Weekday,,$0.65 ,,510,,,10.30 PM,07.00 AM,ura,FOURTH CHIN BEE ROAD HEAVY VEHICLE PARK,F0032,Motorcycle,510 mins,,,
2785,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,GEYLANG ROAD ,G0002,Car,0 mins,,,
2786,,Weekday,,$0.60 ,,30,,,08.30 AM,05.00 PM,ura,GEYLANG ROAD ,G0002,Car,30 mins,,,
2787,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,GEYLANG ROAD ,G0002,Car,0 mins,,,
2788,,Weekday,,$1.20 ,,30,,,07.00 AM,05.00 PM,ura,Gali Batu Close Heavy Vehicle Park,G0004,Heavy Vehicle,30 mins,,,
2789,,Weekday,,$1.20 ,,30,,,05.00 PM,10.30 PM,ura,Gali Batu Close Heavy Vehicle Park,G0004,Heavy Vehicle,30 mins,,,
2790,,Weekday,,$1.20 ,,30,,,10.30 PM,07.00 AM,ura,Gali Batu Close Heavy Vehicle Park,G0004,Heavy Vehicle,30 mins,,,
2791,,Weekday,,$10.00 ,,510,,,10.30 PM,07.00 AM,ura,Gali Batu Close Heavy Vehicle Park,G0004,Heavy Vehicle,510 mins,,,
2792,,Weekday,,$0.65 ,,930,,,07.00 AM,10.30 PM,ura,Gali Batu Close Heavy Vehicle Park,G0004,Motorcycle,930 mins,,,
2793,,Weekday,,$0.65 ,,510,,,10.30 PM,07.00 AM,ura,Gali Batu Close Heavy Vehicle Park,G0004,Motorcycle,510 mins,,,
2794,,Weekday,,,,,,,07.00 AM,08.30 AM,ura,GENTING LANE ,G0018,Car,,,,
2795,,Weekday,,$0.60 ,,30,,,08.30 AM,05.00 PM,ura,GENTING LANE ,G0018,Car,30 mins,,,
2796,,Weekday,,$0.00 ,,0,,,05.00 PM,10.00 PM,ura,GENTING LANE ,G0018,Car,0 mins,,,
2797,,Weekday,,,,,,,10.00 PM,07.00 AM,ura,GENTING LANE ,G0018,Car,,,,
2798,,Weekday,,,,,,,07.00 AM,08.30 AM,ura,GENTING LANE ,G0018,Heavy Vehicle,,,,
2799,,Weekday,,$1.20 ,,30,,,08.30 AM,05.00 PM,ura,GENTING LANE ,G0018,Heavy Vehicle,30 mins,,,
2800,,Weekday,,$1.20 ,,30,,,05.00 PM,10.00 PM,ura,GENTING LANE ,G0018,Heavy Vehicle,30 mins,,,
2801,,Weekday,,,,,,,10.00 PM,07.00 AM,ura,GENTING LANE ,G0018,Heavy Vehicle,,,,
2802,,Weekday,,,,,,,07.00 AM,08.30 AM,ura,GENTING ROAD ,G0021,Car,,,,
2803,,Weekday,,$0.60 ,,30,,,08.30 AM,05.00 PM,ura,GENTING ROAD ,G0021,Car,30 mins,,,
2804,,Weekday,,$0.00 ,,0,,,05.00 PM,10.00 PM,ura,GENTING ROAD ,G0021,Car,0 mins,,,
2805,,Weekday,,,,,,,10.00 PM,07.00 AM,ura,GENTING ROAD ,G0021,Car,,,,
2806,,Weekday,,,,,,,07.00 AM,08.30 AM,ura,GENTING LINK ,G0022,Car,,,,
2807,,Weekday,,$0.60 ,,30,,,08.30 AM,05.00 PM,ura,GENTING LINK ,G0022,Car,30 mins,,,
2808,,Weekday,,$0.00 ,,0,,,05.00 PM,10.00 PM,ura,GENTING LINK ,G0022,Car,0 mins,,,
2809,,Weekday,,,,,,,10.00 PM,07.00 AM,ura,GENTING LINK ,G0022,Car,,,,
2810,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,GUL CIRCLE ,G0026,Car,0 mins,,,
2811,,Weekday,,$0.60 ,,30,,,08.30 AM,05.00 PM,ura,GUL CIRCLE ,G0026,Car,30 mins,,,
2812,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,GUL CIRCLE ,G0026,Car,0 mins,,,
2813,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,GUL CIRCLE ,G0026,Heavy Vehicle,0 mins,,,
2814,,Weekday,,$1.20 ,,30,,,08.30 AM,05.00 PM,ura,GUL CIRCLE ,G0026,Heavy Vehicle,30 mins,,,
2815,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,GUL CIRCLE ,G0026,Heavy Vehicle,0 mins,,,
2816,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,GUL AVENUE ,G0027,Car,0 mins,,,
2817,,Weekday,,$0.60 ,,30,,,08.30 AM,05.00 PM,ura,GUL AVENUE ,G0027,Car,30 mins,,,
2818,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,GUL AVENUE ,G0027,Car,0 mins,,,
2819,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,GUL AVENUE ,G0027,Heavy Vehicle,0 mins,,,
2820,,Weekday,,$1.20 ,,30,,,08.30 AM,05.00 PM,ura,GUL AVENUE ,G0027,Heavy Vehicle,30 mins,,,
2821,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,GUL AVENUE ,G0027,Heavy Vehicle,0 mins,,,
2822,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,GUL DRIVE ,G0028,Car,0 mins,,,
2823,,Weekday,,$0.60 ,,30,,,08.30 AM,05.00 PM,ura,GUL DRIVE ,G0028,Car,30 mins,,,
2824,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,GUL DRIVE ,G0028,Car,0 mins,,,
2825,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,GUL DRIVE ,G0028,Heavy Vehicle,0 mins,,,
2826,,Weekday,,$1.20 ,,30,,,08.30 AM,05.00 PM,ura,GUL DRIVE ,G0028,Heavy Vehicle,30 mins,,,
2827,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,GUL DRIVE ,G0028,Heavy Vehicle,0 mins,,,
2828,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,GUL LANE ,G0029,Car,0 mins,,,
2829,,Weekday,,$0.60 ,,30,,,08.30 AM,05.00 PM,ura,GUL LANE ,G0029,Car,30 mins,,,
2830,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,GUL LANE ,G0029,Car,0 mins,,,
2831,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,GUL LANE ,G0029,Heavy Vehicle,0 mins,,,
2832,,Weekday,,$1.20 ,,30,,,08.30 AM,05.00 PM,ura,GUL LANE ,G0029,Heavy Vehicle,30 mins,,,
2833,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,GUL LANE ,G0029,Heavy Vehicle,0 mins,,,
2834,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,GUL CRESCENT ,G0030,Car,0 mins,,,
2835,,Weekday,,$0.60 ,,30,,,08.30 AM,05.00 PM,ura,GUL CRESCENT ,G0030,Car,30 mins,,,
2836,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,GUL CRESCENT ,G0030,Car,0 mins,,,
2837,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,GUL CRESCENT ,G0030,Heavy Vehicle,0 mins,,,
2838,,Weekday,,$1.20 ,,30,,,08.30 AM,05.00 PM,ura,GUL CRESCENT ,G0030,Heavy Vehicle,30 mins,,,
2839,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,GUL CRESCENT ,G0030,Heavy Vehicle,0 mins,,,
2840,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,GUL STREET 1 ,G0032,Car,0 mins,,,
2841,,Weekday,,$0.60 ,,30,,,08.30 AM,05.00 PM,ura,GUL STREET 1 ,G0032,Car,30 mins,,,
2842,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,GUL STREET 1 ,G0032,Car,0 mins,,,
2843,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,GUL STREET 1 ,G0032,Heavy Vehicle,0 mins,,,
2844,,Weekday,,$1.20 ,,30,,,08.30 AM,05.00 PM,ura,GUL STREET 1 ,G0032,Heavy Vehicle,30 mins,,,
2845,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,GUL STREET 1 ,G0032,Heavy Vehicle,0 mins,,,
2846,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,GUL STREET 2 ,G0033,Car,0 mins,,,
2847,,Weekday,,$0.60 ,,30,,,08.30 AM,05.00 PM,ura,GUL STREET 2 ,G0033,Car,30 mins,,,
2848,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,GUL STREET 2 ,G0033,Car,0 mins,,,
2849,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,GUL STREET 2 ,G0033,Heavy Vehicle,0 mins,,,
2850,,Weekday,,$1.20 ,,30,,,08.30 AM,05.00 PM,ura,GUL STREET 2 ,G0033,Heavy Vehicle,30 mins,,,
2851,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,GUL STREET 2 ,G0033,Heavy Vehicle,0 mins,,,
2852,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,GUL STREET 3 ,G0034,Car,0 mins,,,
2853,,Weekday,,$0.60 ,,30,,,08.30 AM,05.00 PM,ura,GUL STREET 3 ,G0034,Car,30 mins,,,
2854,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,GUL STREET 3 ,G0034,Car,0 mins,,,
2855,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,GUL STREET 3 ,G0034,Heavy Vehicle,0 mins,,,
2856,,Weekday,,$1.20 ,,30,,,08.30 AM,05.00 PM,ura,GUL STREET 3 ,G0034,Heavy Vehicle,30 mins,,,
2857,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,GUL STREET 3 ,G0034,Heavy Vehicle,0 mins,,,
2858,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,GUL STREET 4 ,G0035,Car,0 mins,,,
2859,,Weekday,,$0.60 ,,30,,,08.30 AM,05.00 PM,ura,GUL STREET 4 ,G0035,Car,30 mins,,,
2860,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,GUL STREET 4 ,G0035,Car,0 mins,,,
2861,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,GUL STREET 4 ,G0035,Heavy Vehicle,0 mins,,,
2862,,Weekday,,$1.20 ,,30,,,08.30 AM,05.00 PM,ura,GUL STREET 4 ,G0035,Heavy Vehicle,30 mins,,,
2863,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,GUL STREET 4 ,G0035,Heavy Vehicle,0 mins,,,
2864,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,GUL STREET 5 ,G0036,Car,0 mins,,,
2865,,Weekday,,$0.60 ,,30,,,08.30 AM,05.00 PM,ura,GUL STREET 5 ,G0036,Car,30 mins,,,
2866,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,GUL STREET 5 ,G0036,Car,0 mins,,,
2867,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,GUL STREET 5 ,G0036,Heavy Vehicle,0 mins,,,
2868,,Weekday,,$1.20 ,,30,,,08.30 AM,05.00 PM,ura,GUL STREET 5 ,G0036,Heavy Vehicle,30 mins,,,
2869,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,GUL STREET 5 ,G0036,Heavy Vehicle,0 mins,,,
2870,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,GENTING LANE OFF STREET,G0037,Car,0 mins,,,
2871,,Weekday,,$0.60 ,,30,,,08.30 AM,05.00 PM,ura,GENTING LANE OFF STREET,G0037,Car,30 mins,,,
2872,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,GENTING LANE OFF STREET,G0037,Car,0 mins,,,
2873,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,GUL ROAD ,G0038,Car,0 mins,,,
2874,,Weekday,,$0.60 ,,30,,,08.30 AM,05.00 PM,ura,GUL ROAD ,G0038,Car,30 mins,,,
2875,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,GUL ROAD ,G0038,Car,0 mins,,,
2876,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,GUL ROAD ,G0038,Heavy Vehicle,0 mins,,,
2877,,Weekday,,$1.20 ,,30,,,08.30 AM,05.00 PM,ura,GUL ROAD ,G0038,Heavy Vehicle,30 mins,,,
2878,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,GUL ROAD ,G0038,Heavy Vehicle,0 mins,,,
2879,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,GUL ROAD ,G0038,Motorcycle,0 mins,,,
2880,,Weekday,,$0.65 ,,510,,,08.30 AM,05.00 PM,ura,GUL ROAD ,G0038,Motorcycle,510 mins,,,
2881,,Weekday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,GUL ROAD ,G0038,Motorcycle,0 mins,,,
2882,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,GUILLEMARD ROAD ,G0039,Car,0 mins,,,
2883,,Weekday,,$0.60 ,,30,,,08.30 AM,05.00 PM,ura,GUILLEMARD ROAD ,G0039,Car,30 mins,,,
2884,,Weekday,,$0.60 ,,30,,,05.00 PM,10.00 PM,ura,GUILLEMARD ROAD ,G0039,Car,30 mins,,,
2885,,Weekday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,GUILLEMARD ROAD ,G0039,Car,0 mins,,,
2886,,Weekday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,GEMMILL LANE ,G0040,Car,0 mins,,,
2887,,Weekday,,$1.20 ,,30,,,08.30 AM,05.00 PM,ura,GEMMILL LANE ,G0040,Car,30 mins,,,
2888,,Weekday,,$0.60 ,,30,,,05.00 PM,10.00 PM,ura,GEMMILL LANE ,G0040,Car,30 mins,,,
2889,,Weekday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,GEMMILL LANE ,G0040,Car,0 mins,,,
2890,,Weekday,,$0.60 ,,30,,,07.00 AM,05.00 PM,ura,HAMILTON ROAD OFF STREET,H0003,Car,30 mins,,,
2891,,Weekday,,$0.60 ,,30,,,05.00 PM,10.30 PM,ura,HAMILTON ROAD OFF STREET,H0003,Car,30 mins,,,
2892,,Weekday,,$0.60 ,,30,,,10.30 PM,07.00 AM,ura,HAMILTON ROAD OFF STREET,H0003,Car,30 mins,,,
2893,,Weekday,,$5.00 ,,510,,,10.30 PM,07.00 AM,ura,HAMILTON ROAD OFF STREET,H0003,Car,510 mins,,,
